cp_id,cp_state,district_id,address_en,address2_en,address_tc,address2_tc,address_sc,address2_sc,lat,lgt,waste_type,legend,accessibilty_notes,contact_en,contact_tc,contact_sc,openhour_en,openhour_tc,openhour_sc
"7446","Accepted","Central_Western","38BC Kennedy Road","","堅尼地道38BC","","坚尼地道38BC","","22.275943","114.160455","Metals,Plastics,Paper","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"7447","Accepted","Central_Western","Fulham Garden","","富林苑","","富林苑","","22.279870","114.132024","Metals,Paper,Plastics,Fluorescent Lamp,Rechargeable Batteries,Glass Bottles","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"7448","Accepted","Central_Western","Pokfulam Court","","碧林閣","","碧林阁","","22.276775","114.130979","Glass Bottles","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"7452","Accepted","Central_Western","Lai Cheung House","","麗祥樓","","丽祥楼","","22.282764","114.142601","Metals,Plastics,Paper","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"7454","Accepted","Central_Western","Yen Oi Garden","","仁愛苑","","仁爱苑","","22.284698","114.136124","Metals,Plastics,Paper","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"7460","Accepted","Central_Western","Scenic Garden","","福苑","","福苑","","22.282040","114.143284","Metals,Paper,Plastics,Fluorescent Lamp,Rechargeable Batteries,Glass Bottles","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"7462","Accepted","Central_Western","New Fortune House","","五福大廈","","五福大厦","","22.283871","114.128736","Metals,Paper,Plastics,Glass Bottles","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"7463","Accepted","Central_Western","Panorama","","全景大廈","","全景大厦","","22.279245","114.150212","Metals,Paper,Plastics,Glass Bottles","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"7464","Accepted","Central_Western","Imperial Terrace","","俊庭居","","俊庭居","","22.286843","114.140946","Metals,Plastics,Paper,Rechargeable Batteries,Fluorescent Lamp","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"7466","Accepted","Central_Western","Dragonview Court","","龍騰閣","","龙腾阁","","22.282254","114.143343","Metals,Paper,Plastics,Rechargeable Batteries","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"7467","Accepted","Central_Western","Alpine Court","","嘉賢大廈","","嘉贤大厦","","22.282155","114.142163","Metals,Paper,Plastics,Glass Bottles","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"7469","Accepted","Central_Western","Flourish Court","","殷榮閣","","殷荣阁","","22.279949","114.150247","Metals,Paper,Plastics,Glass Bottles","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"7471","Accepted","Central_Western","Hilary Court","","學林雅軒","","学林雅轩","","22.284355","114.139498","Metals,Plastics,Paper","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"7474","Accepted","Central_Western","Emerald Gardens","","雅翠園","","雅翠园","","22.281821","114.141888","Metals,Paper,Plastics,Fluorescent Lamp,Rechargeable Batteries,Glass Bottles","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"7478","Accepted","Tuen_Mun","Kam Wah Garden","","錦華花園","","锦华花园","","22.393621","113.975392","Metals,Paper,Plastics,Fluorescent Lamp,Glass Bottles","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"7479","Accepted","Southern","Woodland Villa","","傲林軒","","傲林轩","","22.246257","114.178898","Metals,Plastics,Paper","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"7480","Accepted","Southern","Belgravia Heights","","碧濤閣","","碧涛阁","","22.226867","114.216645","Metals,Paper,Plastics,Fluorescent Lamp,Rechargeable Batteries,Clothes,Small Electrical and Electronic Equipment","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"7481","Accepted","Kowloon_City","Mantin Court","","文田閣","","文田阁","","22.316654","114.176684","Metals,Plastics,Paper,Fluorescent Lamp","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"7482","Accepted","Kowloon_City","Canbury Court","","金百利大廈","","金百利大厦","","22.315460","114.176517","Metals,Plastics,Paper,Fluorescent Lamp","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"7483","Accepted","Kwun_Tong","Man Fuk Building","","萬福大廈","","万福大厦","","22.313286","114.228789","Metals,Paper,Plastics,Glass Bottles","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"7484","Accepted","Wan_Chai","Mandarin Villa","","文華新邨","","文华新邨","","22.271611","114.177243","Metals,Paper,Plastics,Glass Bottles","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"7485","Accepted","Central_Western","56, Peak Road","","山頂道56號","","山顶道56号","","22.268103","114.162516","Metals,Paper,Plastics","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"7486","Accepted","Wan_Chai","118 Tung Lo Wan Road","","銅鑼灣道118號","","铜锣湾道118号","","22.280361","114.192437","Metals,Plastics,Paper,Rechargeable Batteries,Fluorescent Lamp","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"7487","Accepted","Southern","Beach Pointe","","海灣閣","","海湾阁","","22.221455","114.213415","Metals,Paper,Plastics,Rechargeable Batteries,Glass Bottles","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"7488","Accepted","Central_Western","Como Como Hollywood","","Como Como Hollywood","","Como Como Hollywood","","22.283838","114.150656","Metals,Paper,Plastics","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"7489","Accepted","Yuen_Long","The Brand","","名御","","名御","","22.436844","114.029697","Metals,Plastics,Paper","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"7490","Accepted","Eastern","Hong Kong Shue Yan University Residential and Amenities Complex","","香港樹仁大學宿舍文康大樓","","香港树仁大学宿舍文康大楼","","22.285997","114.198209","Metals,Paper,Plastics,Rechargeable Batteries,Clothes,Small Electrical and Electronic Equipment","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"7491","Accepted","Tsuen_Wan","Tsuen Fung Centre","","荃豐中心","","荃丰中心","","22.371762","114.119144","Metals,Paper,Plastics,Fluorescent Lamp,Rechargeable Batteries,Glass Bottles","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"7492","Accepted","Sham_Shui_Po","Yen Li Mansion","","仁禮大廈","","仁礼大厦","","22.329672","114.158384","Metals,Plastics,Paper","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"7493","Accepted","Sham_Shui_Po","554-556 Fuk Wa Street/ 32-34 Kim Shin Lane","","福華街554-556號/兼善里32-34號","","福华街554-556号/兼善里32-34号","","22.338870","114.153070","Metals,Plastics,Paper","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"7494","Accepted","Sham_Shui_Po","200-202 Fuk Wing Street","","福榮街200及202號","","福荣街200及202号","","22.333863","114.160328","Metals,Plastics,Paper","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"7495","Accepted","Sham_Shui_Po","Kon Hing Building","","幹興樓","","干兴楼","","22.327533","114.161526","Metals,Plastics,Paper","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"7496","Accepted","Sham_Shui_Po","The Thesaurus Court","","翠華閣","","翠华阁","","22.339647","114.155960","Metals,Plastics,Paper","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"7497","Accepted","Sham_Shui_Po","Hing Wah Apartments","","海華麗軒","","海华丽轩","","22.339465","114.155745","Metals,Plastics,Paper","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"7498","Accepted","Sham_Shui_Po","Tung Chau Building","","通州大廈","","通州大厦","","22.327376","114.159141","Metals,Plastics,Paper","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"7499","Accepted","Sham_Shui_Po","21-23 Kim Shin Lane / 553-555 Fuk Wing Street","","兼善里21-23號/福榮街553-555號","","兼善里21-23号/福荣街553-555号","","22.339432","114.152932","Metals,Paper,Plastics","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"7500","Accepted","Sham_Shui_Po","Tung Ming Building","","通明大廈","","通明大厦","","22.327502","114.159127","Metals,Plastics,Paper","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"7501","Accepted","Sham_Shui_Po","578-580 Fuk Wa Street and 8-10 Kim Shin Lane","","福華街578-580號及兼善里8-10號","","福华街578-580号及兼善里8-10号","","22.339440","114.152531","Metals,Plastics,Paper","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"7502","Accepted","Sham_Shui_Po","Shun Hing Building (Kweilin Street)","","順興樓(桂林街)","","顺兴楼(桂林街)","","22.330510","114.161232","Metals,Paper,Plastics","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"7503","Accepted","Sham_Shui_Po","Cheong Yuen Building","","昌遠大廈","","昌远大厦","","22.328723","114.158004","Metals,Plastics,Paper","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
